Name,Saison,Rating,Age,Mean,Growth
Armel Bella-Kotchap,2023,6.71,22,6.675,0.23000000000000043
Arnaud Kalimuendo,2023,6.69,22,6.646666666666667,0.0
Arnaud Nordin,2023,6.52,25,6.550000000000001,0.04999999999999982
Arnaud Souquet,2023,6.55,32,6.772,0.21999999999999975
Arne Maier,2023,6.54,24,6.5649999999999995,0.010000000000000675
Ashley Westwood,2023,6.43,33,6.642222222222222,-0.2400000000000002
Ashley Young,2023,6.6,38,6.863846153846153,-0.6800000000000006
Atakan Karazor,2023,6.47,27,6.583333333333333,0.13999999999999968
Aurélien Tchouaméni,2023,7.13,24,7.103333333333334,-0.4900000000000002
Axel Disasi,2023,6.72,25,6.7700000000000005,0.13999999999999968
Azor Matusiwa,2023,6.88,25,6.915,0.15000000000000036
Azzedine Ounahi,2023,6.59,23,6.574999999999999,0.29000000000000004
Baptiste Reynet,2023,6.45,33,6.71,0.2599999999999998
Baptiste Santamaría,2023,6.66,29,6.828571428571428,0.35999999999999943
Bartosz Bereszynski,2023,6.46,31,6.656666666666666,0.11000000000000032
Bastian Oczipka,2023,6.79,34,6.953,-0.8499999999999996
Batista Mendy,2023,6.32,24,6.33,-0.1999999999999993
Ben Davies,2023,6.66,30,6.839,0.22000000000000064
Ben Godfrey,2023,6.59,25,6.599999999999999,-0.27000000000000046
Ben Mee,2023,6.76,34,6.99875,-0.16999999999999993
Ben White,2023,6.67,26,6.745,0.1800000000000006
Benito Raman,2023,6.4,29,6.489999999999999,-0.3099999999999996
Benjamin André,2023,6.79,33,7.038333333333333,0.1200000000000001
Benjamin Bourigeaud,2023,6.84,30,6.941428571428571,-0.6200000000000001
Benjamin Henrichs,2023,6.66,26,6.7620000000000005,0.4899999999999993
Benjamin Lecomte,2023,6.58,32,6.7700000000000005,-0.09000000000000075
Benjamin Pavard,2023,6.94,27,6.984999999999999,-0.3699999999999992
Benno Schmitz,2023,6.41,29,6.575,0.34999999999999964
Benoît Badiashile,2023,6.83,22,6.8,0.07000000000000028
Benoît Costil,2023,6.17,36,6.4275,-0.4299999999999997
Berat Djimsiti,2023,6.59,30,6.765,0.20999999999999996
Bernardo Silva,2023,6.99,29,7.126666666666667,0.03999999999999915
Bertrand Traoré,2023,6.92,28,7.04,0.10000000000000053
Birger Meling,2023,6.55,29,6.705,0.1899999999999995
Borna Sosa,2023,6.99,25,7.03,-0.009999999999999787
Boubacar Kamara,2023,6.84,24,6.858000000000001,0.08000000000000007
Boubakary Soumaré,2023,6.51,24,6.486,-0.41000000000000014
Boulaye Dia,2023,6.69,27,6.766666666666667,-0.08999999999999986
Bradley Locko,2023,6.56,21,6.49,0.17999999999999972
Bram Nuytinck,2023,6.49,33,6.705000000000001,-0.13999999999999968
Breel Embolo,2023,6.76,26,6.828,0.08000000000000007
Bremer,2023,6.93,26,7.0,0.05999999999999961
Brendan Chardonnet,2023,6.67,29,6.786666666666666,-0.2999999999999998
Bruno Ecuele Manga,2023,6.7,35,7.031428571428571,0.5
Bruno Fernandes,2023,6.87,29,6.98875,-0.3099999999999996
Bruno Guimarães,2023,7.0,26,7.076666666666667,0.0
Bryan Cristante,2023,6.7,28,6.781666666666667,-0.35999999999999943
Bryan Mbeumo,2023,6.77,24,6.766666666666667,0.0
Bukayo Saka,2023,7.13,22,7.1125,0.17999999999999972
Burak Yilmaz,2023,6.35,38,6.779999999999999,0.7199999999999998
Caio Henrique,2023,6.76,26,6.84,0.2599999999999998
Castello Lukeba,2023,6.77,21,6.715,-0.10999999999999943
Cengiz Ünder,2023,6.72,26,6.779999999999999,0.04999999999999982
Charalampos Lykogiannis,2023,6.35,30,6.503333333333333,0.009999999999999787
Charles Aránguiz,2023,6.52,34,6.778333333333333,0.019999999999999574
Charles Traoré,2023,6.61,32,6.835000000000001,0.25
Charlie Taylor,2023,6.59,30,6.7620000000000005,0.15000000000000036
Che Adams,2023,6.63,27,6.7124999999999995,-0.04999999999999982
Cheick Oumar Doucouré,2023,6.84,24,6.836666666666667,-0.2400000000000002
Cheikhou Kouyaté,2023,6.66,34,6.86875,-0.4500000000000002
Chris Führich,2023,6.73,25,6.76,-0.13999999999999968
Chris Smalling,2023,6.71,34,6.983333333333334,0.14000000000000057
Christian Benteke,2023,6.83,33,7.0311111111111115,-0.41999999999999993
Christian Gentner,2023,6.62,38,6.899090909090909,-0.6500000000000004
Christian Günter,2023,6.56,30,6.702222222222223,-0.1900000000000004
Christian Nørgaard,2023,6.88,29,7.006666666666667,0.0
Christian Pulisic,2023,6.79,25,6.795999999999999,-0.34999999999999964
Christoph Baumgartner,2023,6.78,24,6.8,0.019999999999999574
Christoph Kramer,2023,6.75,32,6.926666666666667,-0.25
Christophe Hérelle,2023,6.37,31,6.56,-0.1900000000000004
Christopher Antwi-Adjei,2023,6.3,29,6.406666666666666,0.15999999999999925
Christopher Lenz,2023,6.79,29,6.925000000000001,0.03000000000000025
Christopher Nkunku,2023,7.24,26,7.272,-0.3799999999999999
Christopher Trimmel,2023,6.7,36,6.975,-0.29000000000000004
Ciro Immobile,2023,6.82,33,7.086666666666667,0.28000000000000025
Conor Coady,2023,6.37,30,6.542,0.1200000000000001
Conor Gallagher,2023,6.81,23,6.835,0.45999999999999996
Craig Dawson,2023,6.72,33,6.9,-0.5199999999999996
Cristian Gamboa,2023,6.3,34,6.545,-0.34999999999999964
Cristian Romero,2023,6.79,25,6.840000000000001,0.0
Cristiano Biraghi,2023,6.54,31,6.723333333333334,0.03000000000000025
Cédric Brunner,2023,6.57,29,6.706666666666666,-0.08999999999999986
Cédric Hountondji,2023,6.36,30,6.516666666666667,-0.20000000000000018
César Azpilicueta,2023,6.75,34,7.019999999999999,0.07000000000000028
Daichi Kamada,2023,6.71,27,6.8,0.0
Dalbert,2023,6.65,30,6.753333333333333,-0.5199999999999996
Damien Le Tallec,2023,6.35,33,6.623333333333334,0.54
Damien da Silva,2023,6.59,35,6.885,0.11000000000000032
Daniel Amartey,2023,6.38,29,6.495,0.0
Daniel Brosinski,2023,6.48,35,6.711428571428572,-0.3799999999999999
Daniel Caligiuri,2023,6.92,35,7.095454545454545,-1.08
Daniel Congré,2023,6.55,38,6.916666666666665,0.10999999999999943
Daniel Podence,2023,6.57,28,6.6875,0.10000000000000053
Danilo,2023,6.67,32,6.9147058823529415,0.28000000000000025
Danilo Pereira,2023,6.61,32,6.82,-0.13999999999999968
Danilo Soares,2023,6.59,32,6.789999999999999,-0.54
Danny Ings,2023,6.61,31,6.772,-0.23999999999999932
Danny Latza,2023,6.55,34,6.771666666666666,-0.2599999999999998
Danny Welbeck,2023,6.62,33,6.817,-0.29000000000000004
Dante,2023,6.6,40,6.968461538461539,0.0
Darko Lazovic,2023,6.45,33,6.688333333333333,0.0699999999999994
Darío Benedetto,2023,6.36,33,6.65,0.6399999999999997
David Alaba,2023,6.9,31,7.070909090909091,-0.07000000000000028
David Costa,2023,6.62,23,6.6,0.13999999999999968
David Raum,2023,6.88,25,6.915,-0.4900000000000002
David Raya,2023,6.82,28,6.88,-0.2400000000000002
David de Gea,2023,6.45,33,6.694285714285713,0.16000000000000014
Davide Calabria,2023,6.8,27,6.871666666666666,-0.16000000000000014
Dayot Upamecano,2023,6.93,25,6.946666666666666,-0.1899999999999995
Declan Rice,2023,6.91,24,6.928333333333334,0.08999999999999986
Dedryck Boyata,2023,6.49,33,6.71,-0.040000000000000036
Dejan Ljubicic,2023,6.53,26,6.58,-0.019999999999999574
Demarai Gray,2023,6.47,27,6.593333333333334,0.33000000000000007
Denis Zakaria,2023,6.69,27,6.757499999999999,-0.10000000000000053
Dennis Appiah,2023,6.54,31,6.752,0.2999999999999998
Dennis Geiger,2023,6.55,25,6.57,-0.16000000000000014
Diadié Samassékou,2023,6.64,28,6.733333333333333,-0.1800000000000006
Didier Ndong,2023,6.52,29,6.68,0.2600000000000007
Dimitri Liénard,2023,6.4,36,6.720000000000001,0.22000000000000064
Dimitri Payet,2023,7.02,36,7.314285714285716,-0.07000000000000028
Diogo Dalot,2023,6.84,24,6.85,0.23000000000000043
Diogo Jota,2023,6.88,27,6.989999999999999,0.20000000000000018
Dion Lopy,2023,6.46,22,6.42,0.0
Djibril Sow,2023,6.66,26,6.717499999999999,-0.08000000000000007
Dodi Lukébakio,2023,6.71,26,6.793333333333334,0.25
Domagoj Bradaric,2023,6.47,24,6.493333333333333,0.11000000000000032
Domenico Berardi,2023,6.94,29,7.1111111111111125,0.33000000000000007
Domenico Criscito,2023,6.78,37,7.096000000000001,-0.17999999999999972
Dominick Drexler,2023,6.25,33,6.47,-0.05999999999999961
Dominik Kohr,2023,6.59,29,6.7,-0.02999999999999936
Dominik Szoboszlai,2023,7.1,23,7.085,0.5299999999999994
Dominique Heintz,2023,6.6,30,6.751666666666666,0.020000000000000462
Donyell Malen,2023,6.72,24,6.735,-0.33000000000000007
Douglas Luiz,2023,6.67,25,6.712000000000001,0.09999999999999964
Dries Mertens,2023,6.81,36,7.12,0.0
Duje Caleta-Car,2023,6.59,27,6.69,0.20000000000000018
Dusan Vlahovic,2023,6.93,24,6.903333333333333,-0.47999999999999954
Duván Zapata,2023,6.83,32,7.016666666666667,-0.2400000000000002
Dwight McNeil,2023,6.89,24,6.9079999999999995,0.08999999999999986
Dylan Bronn,2023,6.38,28,6.483333333333333,-0.040000000000000036
Dénis Bouanga,2023,6.76,29,6.913333333333333,0.16000000000000014
Ederson,2023,6.45,30,6.63,0.2400000000000002
Edin Dzeko,2023,6.8,37,7.182307692307694,0.4900000000000002
Edmond Tapsoba,2023,6.82,24,6.79,-0.3899999999999997
Eduardo Camavinga,2023,6.99,21,6.96,0.3200000000000003
El Bilal Touré,2023,6.57,22,6.505,-0.25
Elbasan Rashani,2023,6.43,30,6.58,-0.14000000000000057
Eljif Elmas,2023,6.47,24,6.470000000000001,-0.13999999999999968
Ellyes Skhiri,2023,6.86,28,6.985714285714286,0.1200000000000001
Elseid Hysaj,2023,6.56,29,6.72375,0.3700000000000001
Elvis Rexhbecaj,2023,6.46,26,6.505,-0.09999999999999964
Elye Wahi,2023,6.61,21,6.545,0.1299999999999999
Emerson Royal,2023,6.79,25,6.833333333333333,0.0
Emil Audero,2023,6.59,26,6.657500000000001,0.040000000000000036
Emil Forsberg,2023,6.67,32,6.892857142857143,0.17999999999999972
Emile Smith Rowe,2023,6.77,23,6.75,-0.02999999999999936
Emiliano Buendía,2023,6.63,27,6.716666666666666,0.0
Emiliano Martínez,2023,6.59,31,6.7625,-0.16000000000000014
Emre Can,2023,6.91,29,7.042222222222222,-0.009999999999999787
Enzo Le Fée,2023,6.83,24,6.8933333333333335,0.6200000000000001
Erhan Masovic,2023,6.47,25,6.5,-0.2400000000000002
Eric Dier,2023,6.73,29,6.8500000000000005,-0.16000000000000014
Erik Palmer-Brown,2023,6.43,26,6.49,-0.2400000000000002
Erling Haaland,2023,7.6,23,7.583333333333333,-0.05999999999999961
Ermedin Demirovic,2023,6.54,25,6.576666666666667,0.20999999999999996
Ethan Ampadu,2023,6.72,23,6.713333333333334,0.03000000000000025
Ethan Pinnock,2023,6.86,30,7.0,0.0
Evan Ndicka,2023,6.78,24,6.781999999999999,-0.09999999999999964
Exequiel Palacios,2023,6.65,25,6.68,0.13999999999999968
Ezri Konsa,2023,6.5,26,6.529999999999999,-0.3200000000000003
Fabian Klos,2023,6.43,36,6.71,-0.27999999999999936
Fabian Kunze,2023,6.34,25,6.36,-0.08000000000000007
Fabian Schär,2023,6.72,32,6.881666666666667,0.03000000000000025
Fabien Centonze,2023,6.99,28,7.119999999999999,0.16000000000000014
Fabien Lemoine,2023,6.4,36,6.73875,0.33000000000000007
Fabinho,2023,7.0,30,7.124,-0.3799999999999999
Fabio Quagliarella,2023,6.55,40,6.878181818181818,-0.6799999999999997
Fabián Ruiz,2023,6.98,27,7.064,-0.0699999999999994
Facundo Medina,2023,6.63,24,6.640000000000001,0.0600000000000005
Faitout Maouassa,2023,6.65,25,6.724000000000001,0.46000000000000085
Farid Boulaya,2023,6.63,31,6.88,0.6799999999999997
Federico Bernardeschi,2023,6.62,29,6.7459999999999996,-0.07999999999999918
Federico Di Francesco,2023,6.32,29,6.449999999999999,-0.009999999999999787
Felix Uduokhai,2023,6.62,26,6.6875,0.07000000000000028
Fernandinho,2023,6.79,38,7.097777777777778,-0.4900000000000002
Filip Kostic,2023,6.84,31,7.083333333333333,0.5800000000000001
Flavien Tait,2023,6.75,31,6.917999999999999,-0.1900000000000004
Flavius Daniliuc,2023,6.54,22,6.5,0.0600000000000005
Florent Mollet,2023,6.53,32,6.7540000000000004,0.23000000000000043
Florent Ogier,2023,6.19,34,6.4350000000000005,-0.20999999999999996
Florian Grillitsch,2023,6.77,28,6.890000000000001,0.07999999999999918
Florian Kainz,2023,6.68,31,6.8675,0.35000000000000053
Florian Miguel,2023,6.43,27,6.526666666666666,0.16999999999999993
Florian Müller,2023,6.38,26,6.43,-0.08000000000000007
Florian Neuhaus,2023,6.8,26,6.8375,-0.29000000000000004
Florian Niederlechner,2023,6.45,33,6.663333333333334,-0.16999999999999993
Florian Sotoca,2023,6.73,33,6.996666666666667,0.16000000000000014
Florian Tardieu,2023,6.75,31,6.925000000000001,-0.11000000000000032
Florian Wirtz,2023,7.17,20,7.15,0.5200000000000005
Fouad Chafik,2023,6.42,37,6.767999999999999,0.28000000000000025
Francesco Acerbi,2023,6.75,35,7.054,0.25
Francesco Caputo,2023,6.26,36,6.657500000000001,0.9199999999999999
Franck Honorat,2023,6.91,27,6.989999999999999,-0.13999999999999968
Franck Kessie,2023,6.78,27,6.845000000000001,-0.1900000000000004
Franck Ribéry,2023,6.94,40,7.413999999999999,0.8200000000000003
Fred,2023,6.59,30,6.7459999999999996,-0.04999999999999982
Fábio,2023,6.33,33,6.585,0.13000000000000078
Gabriel Jesus,2023,7.06,26,7.131666666666667,0.08000000000000007
Gabriel Magalhães,2023,6.72,26,6.8,0.1999999999999993
Gabriel Martinelli,2023,7.04,22,6.97,0.0
Gaetano Castrovilli,2023,6.63,26,6.73,0.4200000000000008
Gary Medel,2023,6.5,36,6.7780000000000005,-0.25
Gauthier Gallon,2023,6.32,30,6.494999999999999,0.1299999999999999
Gautier Larsonneur,2023,6.66,27,6.785,0.46999999999999975
Gaël Kakuta,2023,6.58,32,6.838333333333334,0.5200000000000005
Gaëtan Charbonnier,2023,6.28,35,6.59,0.35000000000000053
Gaëtan Laborde,2023,7.0,29,7.1375,-0.08000000000000007
Gelson Martins,2023,6.74,28,6.8625,0.09000000000000075
Georginio Rutter,2023,6.8,21,6.74,0.16000000000000014
Georginio Wijnaldum,2023,6.49,33,6.763333333333333,0.5300000000000002
Gerzino Nyamsi,2023,6.4,27,6.48,-0.4400000000000004
Ghislain Konan,2023,6.77,28,6.890000000000001,0.1299999999999999
Giacomo Bonaventura,2023,6.7,34,7.001,0.40000000000000036
Gian Marco Ferrari,2023,6.27,31,6.47,0.20000000000000018
Gianluca Mancini,2023,6.67,27,6.755,-0.009999999999999787
Gideon Mensah,2023,6.55,25,6.575,0.33000000000000007
Giorgos Kyriakopoulos,2023,6.54,27,6.605,-0.25
Giovanni Di Lorenzo,2023,6.78,30,6.922499999999999,-0.17999999999999972
Giovanni Simeone,2023,6.64,28,6.736,-0.15000000000000036
Granit Xhaka,2023,6.85,31,6.9818181818181815,-0.5199999999999996
Gregor Kobel,2023,6.55,26,6.657500000000001,0.3799999999999999
Grischa Prömel,2023,6.59,28,6.7,-0.03000000000000025
Guillermo Maripán,2023,6.72,29,6.853333333333334,0.0
Habib Diallo,2023,6.71,28,6.842499999999999,0.2699999999999996
Habib Maïga,2023,6.82,28,6.945,0.11000000000000032
Hakan Çalhanoglu,2023,7.02,30,7.19,0.09000000000000075
Hakim Ziyech,2023,6.67,30,6.849999999999999,0.20999999999999996
Hamari Traoré,2023,6.74,32,6.951428571428571,-0.019999999999999574
Hamed Traorè,2023,6.75,24,6.74,-0.2999999999999998
Hans Hateboer,2023,6.51,29,6.640000000000001,-0.009999999999999787
Haris Belkebla,2023,6.4,30,6.5525,0.020000000000000462
Harold-Desty Moukoudi,2023,6.49,26,6.585,0.4299999999999997
Harry Kane,2023,7.32,30,7.512222222222222,0.16999999999999993
Harry Maguire,2023,6.79,30,6.916666666666667,-0.3899999999999997
Harvey Barnes,2023,6.73,26,6.776000000000001,-0.1900000000000004
Hassane Kamara,2023,6.77,29,6.945,0.40000000000000036
Henrikh Mkhitaryan,2023,6.97,34,7.152222222222223,-0.8100000000000005
Hicham Boudaoui,2023,6.67,24,6.7,0.2699999999999996
Hilton,2023,6.46,46,7.0550000000000015,0.5300000000000002
Hiroki Ito,2023,6.65,24,6.654999999999999,0.03000000000000025
Hiroki Sakai,2023,6.7,33,6.932500000000001,0.04999999999999982
Hirving Lozano,2023,6.67,28,6.743333333333333,-0.34000000000000075
Houssem Aouar,2023,7.0,25,7.048,0.08999999999999986
Hugo Lloris,2023,6.48,37,6.8100000000000005,-0.020000000000000462
Hugo Magnetti,2023,6.47,25,6.5,0.09999999999999964
Hwang Ui-Jo,2023,6.38,31,6.56,-0.020000000000000462
Iago,2023,6.58,26,6.6066666666666665,-0.41000000000000014
Ibrahima Diallo,2023,6.33,24,6.3759999999999994,0.4400000000000004
Ibrahima Sissoko,2023,6.67,26,6.71,-0.23000000000000043
Idrissa Gueye,2023,6.74,34,7.043333333333333,0.46999999999999975
Ignatius Ganago,2023,6.46,25,6.505,0.08999999999999986
Ihlas Bebou,2023,6.83,29,6.992,0.2599999999999998
Ilkay Gündogan,2023,6.96,33,7.137499999999999,-0.5699999999999994
Illan Meslier,2023,6.72,23,6.702500000000001,-0.040000000000000036
Imrân Louza,2023,6.59,24,6.6225000000000005,0.27000000000000046
Irvin Cardona,2023,6.39,26,6.4799999999999995,0.34999999999999964
Ismail Jakobs,2023,6.5,24,6.536666666666666,0.28000000000000025
Ismaël Bennacer,2023,6.9,26,6.960000000000001,0.040000000000000036
Ismaël Traoré,2023,6.26,37,6.596666666666667,0.04999999999999982
Issiaga Sylla,2023,6.61,30,6.791250000000001,0.2599999999999998
Ivan Perisic,2023,6.75,35,7.0489999999999995,0.10999999999999943
Ivan Toney,2023,7.23,27,7.3066666666666675,0.0
Jack Grealish,2023,7.19,28,7.27,-0.39999999999999947
Jack Harrison,2023,6.68,27,6.7375,-0.2999999999999998
Jacob Murphy,2023,6.35,28,6.427499999999999,-0.28000000000000025
Jacob Ramsey,2023,6.73,22,6.71,0.0
Jadon Sancho,2023,7.13,23,7.126666666666665,-0.020000000000000462
Jae-Sung Lee,2023,6.59,31,6.76,0.21999999999999975
Jamaal Lascelles,2023,6.53,30,6.675,-0.09999999999999964
Jamal Musiala,2023,7.3,20,7.220000000000001,0.5599999999999996
James Maddison,2023,7.03,27,7.122,0.05999999999999961
James Tarkowski,2023,6.85,31,7.033333333333332,-0.04999999999999982
James Ward-Prowse,2023,6.63,29,6.800999999999999,0.35999999999999943
Jamie Vardy,2023,6.6,36,6.927777777777777,0.14000000000000057
Jan Bednarek,2023,6.75,27,6.84,0.10999999999999943
Jarrod Bowen,2023,6.82,27,6.942500000000001,0.3899999999999997
Jason Denayer,2023,6.57,28,6.6875,0.07999999999999918
Jay Rodríguez,2023,6.09,35,6.383333333333334,0.17000000000000082
Jean-Charles Castelletto,2023,6.56,29,6.6875,-0.05999999999999961
Jean-Clair Todibo,2023,6.81,24,6.823333333333333,-0.0600000000000005
Jean-Eudes Aholou,2023,6.39,29,6.5200000000000005,-0.040000000000000036
Jean-Kévin Duverne,2023,6.51,26,6.5625,-0.04999999999999982
Jean-Louis Leca,2023,6.3,38,6.6825,0.09999999999999964
Jean-Paul Boëtius,2023,6.58,29,6.73,0.20999999999999996
Jean-Ricner Bellegarde,2023,6.72,25,6.742500000000001,-0.0600000000000005
Jean-Victor Makengo,2023,6.37,25,6.397500000000001,-0.1200000000000001
Jeffrey Gouweleeuw,2023,6.58,32,6.77,-0.1299999999999999
Jeffrey Schlupp,2023,6.61,31,6.753333333333334,-0.3799999999999999
Jeremiah St. Juste,2023,6.68,27,6.76,-0.019999999999999574
Jeremie Frimpong,2023,7.01,23,6.995,0.23000000000000043
Jeremy Toljan,2023,6.46,29,6.56,-0.2400000000000002
Jesper Lindstrøm,2023,6.8,23,6.79,0.0600000000000005
Jhon Córdoba,2023,6.58,30,6.686666666666667,-0.45999999999999996
Jim Allevinah,2023,6.29,29,6.415,0.07000000000000028
Jimmy Briand,2023,6.27,38,6.657272727272727,0.45999999999999996
Jirí Pavlenka,2023,6.45,31,6.644,0.14999999999999947
Joachim Andersen,2023,6.68,27,6.753333333333333,-0.09999999999999964
Joakim Nilsson,2023,6.63,29,6.765000000000001,-0.0699999999999994
Joaquín Correa,2023,6.69,29,6.82,0.009999999999999787
Joe Scally,2023,6.56,21,6.5,0.03999999999999915
Joe Willock,2023,6.64,24,6.63,0.0
Joel Ward,2023,6.6,34,6.8244444444444445,-0.3200000000000003
Joelinton,2023,6.82,27,6.954000000000001,0.45999999999999996
Johan Gastien,2023,6.4,36,6.6899999999999995,0.10000000000000053
John Boye,2023,6.58,36,6.887500000000001,0.040000000000000036
John Brooks,2023,6.71,30,6.866250000000001,-0.09999999999999964
John McGinn,2023,6.81,29,6.970000000000001,0.29000000000000004
Jonas Hector,2023,6.81,33,7.072499999999999,0.2599999999999998
Jonas Hofmann,2023,6.77,26,6.860000000000001,0.2699999999999996
Jonas Omlin,2023,6.55,30,6.756666666666667,0.2699999999999996
Jonathan Bamba,2023,6.81,27,6.915,0.1299999999999999
Jonathan Burkardt,2023,6.6,23,6.630000000000001,0.3799999999999999
Jonathan Clauss,2023,6.85,31,7.036666666666666,-0.20999999999999996
Jonathan David,2023,6.88,24,6.93,0.5
Jonathan Gradit,2023,6.62,31,6.8149999999999995,-0.03000000000000025
Jonathan Ikoné,2023,6.61,25,6.663333333333334,0.1999999999999993
Jonathan Schmid,2023,6.58,33,6.856,0.47999999999999954
Jonathan Tah,2023,6.82,27,6.902222222222222,0.0
Jonjo Shelvey,2023,6.6,31,6.7588888888888885,-0.2599999999999998
Jordan Ayew,2023,6.57,32,6.732727272727273,-0.3600000000000003
Jordan Ferri,2023,6.4,31,6.574,-0.020000000000000462
Jordan Henderson,2023,6.7,33,6.909999999999999,-0.17999999999999972
Jordan Lotomba,2023,6.58,25,6.646666666666667,0.39999999999999947
Jordan Pickford,2023,6.5,29,6.671428571428572,0.3600000000000003
Jordan Veretout,2023,6.73,30,6.86,-0.33000000000000007
Jorginho,2023,6.75,32,6.955454545454544,-0.03000000000000025
Joris Chotard,2023,6.47,22,6.414999999999999,-0.11000000000000032
