Name,Team,Age,Position,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Total goals,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Dribble,Passes per game,Crosses per game,Long balls per game,Through balls per game,Tackles per game,Interceptions per game,Fouls per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals
Lyanco,Bologna,21,Defender,1122,0,0,0,0,0.6,0.0,0.0,0,7.03,SerieA,2018,1997,13,0,1,0.2,0.7,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Remo Freuler,Atalanta,26,"Defender, Midfielder",3030,0,6,0,0,0.9,0.0,0.0,0,7.02,SerieA,2018,1992,35,0,2,1.3,0.7,2.1,0.0,1.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Senad Lulic,Lazio,33,"Defender, Midfielder",2930,0,1,0,0,0.8,0.0,0.0,0,7.02,SerieA,2018,1985,34,1,4,1.5,1.2,0.8,0.2,0.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jasmin Kurtic,SPAL 2013,30,Midfielder,2561,0,5,0,0,2.1,0.0,0.0,0,7.02,SerieA,2018,1988,29,1,6,1.2,0.8,1.8,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juraj Kucka,Parma Calcio 1913,31,Midfielder,1536,0,3,0,0,1.4,0.0,0.0,0,7.01,SerieA,2018,1987,17,1,4,0.9,0.8,1.5,0.1,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marten de Roon,Atalanta,27,"Defender, Midfielder",2977,0,3,0,0,0.8,0.0,0.0,0,7.0,SerieA,2018,1991,34,1,2,0.9,0.2,0.4,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lorenzo Pellegrini,Roma,22,Midfielder,1828,0,3,0,0,1.8,0.0,0.0,0,7.0,SerieA,2018,1996,21,4,2,2.4,1.0,1.3,0.2,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Albin Ekdal,Sampdoria,29,Midfielder,2652,0,0,0,0,0.5,0.0,0.0,0,6.99,SerieA,2018,1989,30,2,0,0.6,1.1,2.1,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Piotr Zielinski,Napoli,25,"Midfielder, Forward",2883,0,2,0,0,2.2,0.0,0.0,0,6.99,SerieA,2018,1993,33,3,6,1.6,1.0,0.8,0.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dennis Praet,Sampdoria,24,"Midfielder, Forward",2896,0,3,0,0,1.0,0.0,0.0,0,6.99,SerieA,2018,1994,33,1,2,1.1,1.1,1.2,0.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Krzysztof Piatek,AC Milan,23,Forward,1379,0,0,0,0,2.3,0.0,0.0,0,6.99,SerieA,2018,1995,16,2,9,0.8,0.4,1.2,0.7,1.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Domenico Berardi,Sassuolo,24,"Midfielder, Forward",2885,0,4,0,0,3.6,0.0,0.0,0,6.98,SerieA,2018,1994,32,3,8,1.7,1.3,2.6,0.3,1.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Federico Chiesa,Fiorentina,21,"Midfielder, Forward",3038,0,3,0,0,3.6,0.0,0.0,0,6.98,SerieA,2018,1997,34,3,6,1.5,2.1,1.6,0.3,1.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giorgio Chiellini,Juventus,34,Defender,1990,0,1,0,0,0.5,0.0,0.0,0,6.98,SerieA,2018,1984,22,3,1,0.3,0.2,0.8,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emre Can,Juventus,24,"Defender, Midfielder",1807,0,1,0,0,1.1,0.0,0.0,0,6.98,SerieA,2018,1994,20,9,4,0.7,0.9,0.8,0.1,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Farias,Empoli,28,"Midfielder, Forward",1204,0,4,0,0,2.3,0.0,0.0,0,6.97,SerieA,2018,1990,16,0,4,1.3,0.8,1.0,0.2,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tomás Rincón,Torino,30,Midfielder,2804,0,1,0,0,1.0,0.0,0.0,0,6.97,SerieA,2018,1988,32,2,3,0.8,0.8,1.2,0.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ismael Bennacer,Empoli,21,"Defender, Midfielder",2960,0,5,0,0,0.5,0.0,0.0,0,6.96,SerieA,2018,1997,32,5,0,0.9,1.8,1.6,0.0,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jordan Veretout,Fiorentina,25,Midfielder,2944,0,3,0,0,1.2,0.0,0.0,0,6.96,SerieA,2018,1993,33,0,5,2.3,0.6,1.2,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ciro Immobile,Lazio,28,Forward,2858,0,6,0,0,3.4,0.0,0.0,0,6.96,SerieA,2018,1990,31,5,15,1.5,0.9,1.1,1.1,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Gagliardini,Inter,24,"Defender, Midfielder",1085,0,0,0,0,1.3,0.0,0.0,0,6.96,SerieA,2018,1994,13,6,5,0.7,0.3,1.0,0.1,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Franck Kessié,AC Milan,22,"Defender, Midfielder",3021,0,2,0,0,1.5,0.0,0.0,0,6.95,SerieA,2018,1996,34,0,7,1.3,1.3,0.9,0.1,1.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Francesco Acerbi,Lazio,30,Defender,3310,0,1,0,0,0.5,0.0,0.0,0,6.95,SerieA,2018,1988,37,0,3,0.3,0.2,1.1,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Timothy Castagne,Atalanta,23,"Defender, Midfielder",2003,0,2,0,0,0.7,0.0,0.0,0,6.95,SerieA,2018,1995,21,7,4,1.0,0.7,0.5,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nikola Milenkovic,Fiorentina,21,Defender,3010,0,0,0,0,0.9,0.0,0.0,0,6.94,SerieA,2018,1997,34,0,3,0.1,0.3,0.6,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nicolas Nkoulou,Torino,28,Defender,3215,0,0,0,0,0.2,0.0,0.0,0,6.94,SerieA,2018,1990,36,0,2,0.1,0.2,0.8,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cristián Zapata,AC Milan,32,Defender,1026,0,0,0,0,0.2,0.0,0.0,0,6.93,SerieA,2018,1986,12,1,0,0.3,0.2,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kwadwo Asamoah,Inter,30,"Defender, Midfielder",2672,0,1,0,0,0.3,0.0,0.0,0,6.93,SerieA,2018,1988,30,2,0,1.0,1.3,2.2,0.0,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samir,Udinese,24,Defender,1800,0,0,0,0,0.4,0.0,0.0,0,6.93,SerieA,2018,1994,21,0,2,0.4,0.4,1.2,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manuel Lazzari,SPAL 2013,25,Midfielder,2842,0,8,0,0,1.0,0.0,0.0,0,6.93,SerieA,2018,1993,33,0,0,1.7,2.0,1.8,0.0,1.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nicola Murru,Sampdoria,24,Defender,2937,0,5,0,0,0.5,0.0,0.0,0,6.93,SerieA,2018,1994,34,1,0,0.9,0.5,0.9,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Federico Santander,Bologna,27,Forward,2063,0,3,0,0,2.4,0.0,0.0,0,6.92,SerieA,2018,1991,23,9,8,1.2,0.1,1.2,0.5,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rodrigo Palacio,Bologna,36,"Midfielder, Forward",2335,0,6,0,0,1.6,0.0,0.0,0,6.92,SerieA,2018,1982,26,2,3,1.4,1.8,2.3,0.9,2.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matteo Politano,Inter,25,"Midfielder, Forward",2568,0,6,0,0,2.2,0.0,0.0,0,6.92,SerieA,2018,1993,31,5,5,1.8,1.3,1.2,0.1,0.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cristiano Biraghi,Fiorentina,26,"Defender, Midfielder",3196,0,4,0,0,0.9,0.0,0.0,0,6.92,SerieA,2018,1992,36,0,1,1.7,0.4,0.7,0.1,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rade Krunic,Empoli,25,"Midfielder, Forward",2784,0,7,0,0,1.6,0.0,0.0,0,6.91,SerieA,2018,1993,33,0,5,1.6,1.4,2.3,0.0,1.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hans Hateboer,Atalanta,24,"Defender, Midfielder",2973,0,5,0,0,0.8,0.0,0.0,0,6.91,SerieA,2018,1994,33,2,5,1.4,0.4,0.4,0.1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stefano Sensi,Sassuolo,23,"Midfielder, Forward",1980,0,4,0,0,1.3,0.0,0.0,0,6.91,SerieA,2018,1995,23,5,2,1.9,0.7,2.4,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Faouzi Ghoulam,Napoli,27,Defender,1153,0,3,0,0,0.6,0.0,0.0,0,6.9,SerieA,2018,1991,12,4,1,1.6,0.1,1.1,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Milan Skriniar,Inter,24,Defender,3150,0,1,0,0,0.4,0.0,0.0,0,6.89,SerieA,2018,1994,35,0,0,0.2,0.2,0.8,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Danilo D'Ambrosio,Inter,30,"Defender, Midfielder",2581,0,5,0,0,0.5,0.0,0.0,0,6.89,SerieA,2018,1988,29,1,2,1.1,0.4,1.2,0.3,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alessandro Florenzi,Roma,27,"Defender, Midfielder",2185,0,2,0,0,1.2,0.0,0.0,0,6.89,SerieA,2018,1991,24,5,3,1.4,0.3,0.8,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Radja Nainggolan,Inter,30,Midfielder,1972,0,3,0,0,2.4,0.0,0.0,0,6.89,SerieA,2018,1988,22,7,6,1.4,0.9,0.9,0.1,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kostas Manolas,Roma,27,Defender,2328,0,1,0,0,0.5,0.0,0.0,0,6.89,SerieA,2018,1991,27,0,1,0.1,0.1,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mattia De Sciglio,Juventus,26,"Defender, Midfielder",1742,0,1,0,0,0.3,0.0,0.0,0,6.89,SerieA,2018,1992,19,3,0,0.6,0.4,0.6,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Soualiho Meité,Torino,25,"Midfielder, Forward",2663,0,4,0,0,0.9,0.0,0.0,0,6.88,SerieA,2018,1993,30,5,2,0.9,1.5,1.5,0.0,1.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lucas Biglia,AC Milan,32,"Defender, Midfielder",1115,0,0,0,0,0.4,0.0,0.0,0,6.88,SerieA,2018,1986,13,3,1,0.8,0.2,1.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gervinho,Parma Calcio 1913,31,"Midfielder, Forward",2310,0,2,0,0,1.5,0.0,0.0,0,6.88,SerieA,2018,1987,27,3,11,0.7,2.1,1.1,0.5,1.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Daniele Baselli,Torino,26,Midfielder,2390,0,1,0,0,1.2,0.0,0.0,0,6.88,SerieA,2018,1992,27,7,4,1.3,0.7,1.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ola Aina,Torino,22,"Defender, Midfielder",2160,0,3,0,0,0.8,0.0,0.0,0,6.88,SerieA,2018,1996,22,8,1,0.8,1.0,1.3,0.1,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Koffi Djidji,Torino,26,Defender,1388,0,0,0,0,0.1,0.0,0.0,0,6.87,SerieA,2018,1992,16,1,0,0.0,0.9,0.2,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luis Muriel,Fiorentina,27,"Midfielder, Forward",1444,0,0,0,0,2.4,0.0,0.0,0,6.87,SerieA,2018,1991,16,3,6,1.0,1.6,0.8,0.2,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Riccardo Orsolini,Bologna,21,"Midfielder, Forward",1957,0,5,0,0,1.9,0.0,0.0,0,6.87,SerieA,2018,1997,19,16,8,0.6,0.9,1.5,0.4,0.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nikola Maksimovic,Napoli,27,"Defender, Midfielder",1375,0,0,0,0,0.1,0.0,0.0,0,6.87,SerieA,2018,1991,15,2,0,0.2,0.2,1.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vitor Hugo,Fiorentina,27,Defender,2469,0,2,0,0,0.5,0.0,0.0,0,6.87,SerieA,2018,1991,27,3,0,0.2,0.1,0.6,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gianluca Mancini,Atalanta,22,Defender,2252,0,2,0,0,1.3,0.0,0.0,0,6.86,SerieA,2018,1996,25,5,5,0.4,0.4,0.5,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Riccardo Gagliolo,Parma Calcio 1913,28,Defender,3046,0,2,0,0,0.6,0.0,0.0,0,6.86,SerieA,2018,1990,34,0,0,0.5,0.1,1.2,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ignacio Pussetto,Udinese,23,"Midfielder, Forward",2182,0,4,0,0,1.6,0.0,0.0,0,6.86,SerieA,2018,1995,24,11,4,0.6,1.3,1.6,0.6,1.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alessio Romagnoli,AC Milan,23,Defender,2849,0,0,0,0,0.3,0.0,0.0,0,6.86,SerieA,2018,1995,32,0,2,0.2,0.0,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juan Cuadrado,Juventus,30,"Defender, Midfielder, Forward",1224,0,2,0,0,0.9,0.0,0.0,0,6.85,SerieA,2018,1988,14,4,1,1.7,1.1,2.2,0.1,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Berat Djimsiti,Atalanta,25,Defender,1805,0,2,0,0,0.4,0.0,0.0,0,6.85,SerieA,2018,1993,20,4,1,0.3,0.2,0.8,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Blaise Matuidi,Juventus,31,Midfielder,2428,0,2,0,0,0.6,0.0,0.0,0,6.85,SerieA,2018,1987,29,2,3,0.7,0.6,0.8,0.2,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gonzalo Higuaín,AC Milan,31,Forward,1280,0,1,0,0,3.7,0.0,0.0,0,6.85,SerieA,2018,1987,15,0,6,1.3,1.3,0.9,0.5,1.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lorenzo Tonelli,Sampdoria,28,Defender,1653,0,0,0,0,0.4,0.0,0.0,0,6.85,SerieA,2018,1990,17,2,1,0.1,0.3,1.9,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stefan de Vrij,Inter,26,Defender,2520,0,0,0,0,0.6,0.0,0.0,0,6.85,SerieA,2018,1992,28,0,2,0.2,0.1,0.4,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Soriano,Bologna,27,"Midfielder, Forward",1494,0,2,0,0,1.8,0.0,0.0,0,6.85,SerieA,2018,1991,17,0,2,1.5,1.1,1.0,0.1,1.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marco Parolo,Lazio,33,Midfielder,2562,0,3,0,0,1.8,0.0,0.0,0,6.85,SerieA,2018,1985,28,6,4,0.9,0.1,0.4,0.1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ricardo Rodríguez,AC Milan,26,"Defender, Midfielder",3052,0,3,0,0,0.8,0.0,0.0,0,6.84,SerieA,2018,1992,35,0,0,0.6,0.3,0.5,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mauro Icardi,Inter,25,Forward,2270,0,4,0,0,2.5,0.0,0.0,0,6.84,SerieA,2018,1993,24,5,11,1.2,0.3,0.6,0.7,0.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rodrigo Bentancur,Juventus,21,Midfielder,1996,0,3,0,0,0.6,0.0,0.0,0,6.84,SerieA,2018,1997,21,10,2,0.8,0.6,0.5,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Luis Palomino,Atalanta,28,Defender,2262,0,1,0,0,0.3,0.0,0.0,0,6.84,SerieA,2018,1990,25,5,1,0.2,0.2,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joachim Andersen,Sampdoria,22,Defender,2880,0,1,0,0,0.4,0.0,0.0,0,6.84,SerieA,2018,1996,32,0,0,0.3,0.5,0.4,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Davide Calabria,AC Milan,22,"Defender, Midfielder",1954,0,1,0,0,0.4,0.0,0.0,0,6.84,SerieA,2018,1996,22,4,1,0.8,0.5,0.7,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Daniele Rugani,Juventus,24,Defender,1350,0,0,0,0,0.6,0.0,0.0,0,6.84,SerieA,2018,1994,15,0,2,0.0,0.0,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Thiago Cionek,SPAL 2013,32,Defender,2548,0,3,0,0,0.5,0.0,0.0,0,6.83,SerieA,2018,1986,29,2,0,0.5,0.1,1.2,0.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Iago Falque,Torino,28,"Midfielder, Forward",1618,0,4,0,0,2.2,0.0,0.0,0,6.83,SerieA,2018,1990,19,7,6,1.9,0.7,0.7,0.3,1.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gregoire Defrel,Sampdoria,28,"Midfielder, Forward",2343,0,3,0,0,1.3,0.0,0.0,0,6.82,SerieA,2018,1990,26,10,11,0.7,0.8,0.9,0.2,1.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Danilo,Bologna,27,Defender,3081,0,0,0,0,0.3,0.0,0.0,0,6.82,SerieA,2018,1991,35,0,1,0.3,0.1,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nicola Sansone,Bologna,27,"Midfielder, Forward",1143,0,4,0,0,2.0,0.0,0.0,0,6.81,SerieA,2018,1991,13,2,2,1.3,0.8,1.9,0.3,1.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luiz Felipe,Lazio,21,Defender,1292,0,1,0,0,0.5,0.0,0.0,0,6.81,SerieA,2018,1997,15,2,1,0.2,0.2,0.7,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cristian Romero,Genoa,20,Defender,2339,0,2,0,0,0.7,0.0,0.0,0,6.81,SerieA,2018,1998,27,0,2,0.1,0.6,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Raúl Albiol,Napoli,33,Defender,1712,0,0,0,0,0.2,0.0,0.0,0,6.81,SerieA,2018,1985,19,1,1,0.3,0.1,0.4,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andrea Petagna,SPAL 2013,23,Forward,3043,0,1,0,0,2.5,0.0,0.0,0,6.81,SerieA,2018,1995,35,1,16,0.8,0.8,1.3,0.2,2.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bryan Cristante,Roma,23,Midfielder,2421,0,3,0,0,1.2,0.0,0.0,0,6.81,SerieA,2018,1995,26,9,4,0.8,0.9,0.4,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rafael Tolói,Atalanta,28,Defender,1748,0,3,0,0,1.2,0.0,0.0,0,6.81,SerieA,2018,1990,20,1,1,0.6,0.4,0.7,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lucas Castro,Cagliari,29,"Midfielder, Forward",900,0,3,0,0,0.8,0.0,0.0,0,6.81,SerieA,2018,1989,10,2,1,1.3,0.6,0.8,0.2,1.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mohamed Fares,SPAL 2013,22,"Defender, Midfielder",2947,0,0,0,0,1.6,0.0,0.0,0,6.81,SerieA,2018,1996,32,3,3,1.1,1.0,1.1,0.0,1.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Leonardo Bonucci,Juventus,31,Defender,2471,0,0,0,0,0.5,0.0,0.0,0,6.8,SerieA,2018,1987,27,2,3,0.3,0.1,0.8,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jeremie Boga,Sassuolo,21,"Midfielder, Forward",1440,0,1,0,0,1.1,0.0,0.0,0,6.8,SerieA,2018,1997,14,11,3,0.6,3.3,1.2,0.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Daniele De Rossi,Roma,35,"Defender, Midfielder",1273,0,2,0,0,0.3,0.0,0.0,0,6.8,SerieA,2018,1983,15,3,1,0.9,0.1,0.5,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Karol Linetty,Sampdoria,23,Midfielder,2519,0,3,0,0,1.1,0.0,0.0,0,6.79,SerieA,2018,1995,30,2,3,0.9,0.6,1.6,0.0,1.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Simone Missiroli,SPAL 2013,32,"Midfielder, Forward",2750,0,0,0,0,0.4,0.0,0.0,0,6.78,SerieA,2018,1986,33,1,0,0.8,0.6,1.6,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pol Lirola,Sassuolo,21,"Defender, Midfielder",2976,0,6,0,0,0.5,0.0,0.0,0,6.78,SerieA,2018,1997,32,3,2,1.1,1.2,0.3,0.1,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Inglese,Parma Calcio 1913,27,Forward,1968,0,1,0,0,1.9,0.0,0.0,0,6.78,SerieA,2018,1991,23,2,9,0.6,0.8,1.3,1.2,2.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kevin Bonifazi,SPAL 2013,22,Defender,2303,0,1,0,0,0.4,0.0,0.0,0,6.78,SerieA,2018,1996,26,1,2,0.3,0.9,0.7,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manuel Locatelli,Sassuolo,20,Midfielder,1851,0,4,0,0,1.1,0.0,0.0,0,6.77,SerieA,2018,1998,21,8,2,1.4,0.7,1.0,0.0,0.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gianluca Caprari,Sampdoria,25,"Midfielder, Forward",1034,0,2,0,0,1.4,0.0,0.0,0,6.76,SerieA,2018,1993,12,9,6,0.7,0.9,1.2,0.2,1.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
